DATE,OBJECTID,Count_,DailyDeathsReported,DailyDeaths7D
2020-03-18 14:00:00+00:00,1,1.0,,
2020-03-19 14:00:00+00:00,2,1.0,0.0,
2020-03-20 14:00:00+00:00,3,2.0,1.0,
2020-03-21 14:00:00+00:00,4,2.0,0.0,
2020-03-22 14:00:00+00:00,5,3.0,1.0,
2020-03-23 14:00:00+00:00,6,3.0,0.0,
2020-03-24 14:00:00+00:00,7,3.0,0.0,
2020-03-25 14:00:00+00:00,8,4.0,1.0,0.42857142857142855
2020-03-26 14:00:00+00:00,9,4.0,0.0,0.42857142857142855
2020-03-27 14:00:00+00:00,10,5.0,1.0,0.42857142857142855
2020-03-28 14:00:00+00:00,11,5.0,0.0,0.42857142857142855
2020-03-29 14:00:00+00:00,12,10.0,5.0,1.0
2020-03-30 14:00:00+00:00,13,15.0,5.0,1.7142857142857142
2020-03-31 14:00:00+00:00,14,18.0,3.0,2.142857142857143
2020-04-01 14:00:00+00:00,15,31.0,13.0,3.857142857142857
2020-04-02 14:00:00+00:00,16,36.0,5.0,4.571428571428571
2020-04-03 14:00:00+00:00,17,42.0,6.0,5.285714285714286
2020-04-04 14:00:00+00:00,18,53.0,11.0,6.857142857142857
2020-04-05 14:00:00+00:00,19,67.0,14.0,8.142857142857142
2020-04-06 14:00:00+00:00,20,91.0,24.0,10.857142857142858
2020-04-07 14:00:00+00:00,21,103.0,12.0,12.142857142857142
2020-04-08 14:00:00+00:00,22,124.0,21.0,13.285714285714286
2020-04-09 14:00:00+00:00,23,138.0,14.0,14.571428571428571
2020-04-10 14:00:00+00:00,24,171.0,33.0,18.428571428571427
2020-04-11 14:00:00+00:00,25,206.0,35.0,21.857142857142858
2020-04-12 14:00:00+00:00,26,235.0,29.0,24.0
2020-04-13 14:00:00+00:00,27,262.0,27.0,24.428571428571427
2020-04-14 14:00:00+00:00,28,302.0,40.0,28.428571428571427
2020-04-15 14:00:00+00:00,29,349.0,47.0,32.142857142857146
2020-04-16 14:00:00+00:00,30,392.0,43.0,36.285714285714285
2020-04-17 14:00:00+00:00,31,425.0,33.0,36.285714285714285
2020-04-18 14:00:00+00:00,32,463.0,38.0,36.714285714285715
2020-04-19 14:00:00+00:00,33,486.0,23.0,35.857142857142854
2020-04-20 14:00:00+00:00,34,516.0,30.0,36.285714285714285
2020-04-21 14:00:00+00:00,35,584.0,68.0,40.285714285714285
2020-04-22 14:00:00+00:00,36,631.0,47.0,40.285714285714285
2020-04-23 14:00:00+00:00,37,680.0,49.0,41.142857142857146
2020-04-24 14:00:00+00:00,38,723.0,43.0,42.57142857142857
2020-04-25 14:00:00+00:00,39,797.0,74.0,47.714285714285715
2020-04-26 14:00:00+00:00,40,827.0,30.0,48.714285714285715
2020-04-27 14:00:00+00:00,41,858.0,31.0,48.857142857142854
2020-04-28 14:00:00+00:00,42,929.0,71.0,49.285714285714285
2020-04-29 14:00:00+00:00,43,985.0,56.0,50.57142857142857
2020-04-30 14:00:00+00:00,44,1047.0,62.0,52.42857142857143
2020-05-01 14:00:00+00:00,45,1098.0,51.0,53.57142857142857
2020-05-02 14:00:00+00:00,46,1156.0,58.0,51.285714285714285
2020-05-03 14:00:00+00:00,47,1182.0,26.0,50.714285714285715
2020-05-04 14:00:00+00:00,48,1216.0,34.0,51.142857142857146
2020-05-05 14:00:00+00:00,49,1290.0,74.0,51.57142857142857
2020-05-06 14:00:00+00:00,50,1338.0,48.0,50.42857142857143
2020-05-07 14:00:00+00:00,51,1401.0,63.0,50.57142857142857
2020-05-08 14:00:00+00:00,52,1453.0,52.0,50.714285714285715
2020-05-09 14:00:00+00:00,53,1510.0,57.0,50.57142857142857
2020-05-10 14:00:00+00:00,54,1538.0,28.0,50.857142857142854
2020-05-11 14:00:00+00:00,55,1573.0,35.0,51.0
2020-05-12 14:00:00+00:00,56,1643.0,70.0,50.42857142857143
2020-05-13 14:00:00+00:00,57,1694.0,51.0,50.857142857142854
2020-05-14 14:00:00+00:00,58,1748.0,54.0,49.57142857142857
2020-05-15 14:00:00+00:00,59,1792.0,44.0,48.42857142857143
2020-05-16 14:00:00+00:00,60,1842.0,50.0,47.42857142857143
2020-05-17 14:00:00+00:00,61,1876.0,34.0,48.285714285714285
2020-05-18 14:00:00+00:00,62,1903.0,27.0,47.142857142857146
2020-05-19 14:00:00+00:00,63,1963.0,60.0,45.714285714285715
2020-05-20 14:00:00+00:00,64,2004.0,41.0,44.285714285714285
2020-05-21 14:00:00+00:00,65,2045.0,41.0,42.42857142857143
2020-05-22 14:00:00+00:00,66,2092.0,47.0,42.857142857142854
2020-05-23 14:00:00+00:00,67,2130.0,38.0,41.142857142857146
2020-05-24 14:00:00+00:00,68,2162.0,32.0,40.857142857142854
2020-05-25 14:00:00+00:00,69,2187.0,25.0,40.57142857142857
2020-05-26 14:00:00+00:00,70,2217.0,30.0,36.285714285714285
2020-05-27 14:00:00+00:00,71,2270.0,53.0,38.0
2020-05-28 14:00:00+00:00,72,2307.0,37.0,37.42857142857143
2020-05-29 14:00:00+00:00,73,2348.0,41.0,36.57142857142857
2020-05-30 14:00:00+00:00,74,2390.0,42.0,37.142857142857146
2020-05-31 14:00:00+00:00,75,2411.0,21.0,35.57142857142857
2020-06-01 14:00:00+00:00,76,2431.0,20.0,34.857142857142854
2020-06-02 14:00:00+00:00,77,2474.0,43.0,36.714285714285715
2020-06-03 14:00:00+00:00,78,2519.0,45.0,35.57142857142857
2020-06-04 14:00:00+00:00,79,2546.0,27.0,34.142857142857146
2020-06-05 14:00:00+00:00,80,2580.0,34.0,33.142857142857146
2020-06-06 14:00:00+00:00,81,2616.0,36.0,32.285714285714285
2020-06-07 14:00:00+00:00,82,2625.0,9.0,30.571428571428573
2020-06-08 14:00:00+00:00,83,2653.0,28.0,31.714285714285715
2020-06-09 14:00:00+00:00,84,2686.0,33.0,30.285714285714285
2020-06-10 14:00:00+00:00,85,2719.0,33.0,28.571428571428573
2020-06-11 14:00:00+00:00,86,2750.0,31.0,29.142857142857142
2020-06-12 14:00:00+00:00,87,2773.0,23.0,27.571428571428573
2020-06-13 14:00:00+00:00,88,2799.0,26.0,26.142857142857142
2020-06-14 14:00:00+00:00,89,2811.0,12.0,26.571428571428573
2020-06-15 14:00:00+00:00,90,2817.0,6.0,23.428571428571427
2020-06-16 14:00:00+00:00,91,2851.0,34.0,23.571428571428573
2020-06-17 14:00:00+00:00,92,2866.0,15.0,21.0
2020-06-18 14:00:00+00:00,93,2886.0,20.0,19.428571428571427
2020-06-19 14:00:00+00:00,94,2901.0,15.0,18.285714285714285
2020-06-20 14:00:00+00:00,95,2923.0,22.0,17.714285714285715
2020-06-21 14:00:00+00:00,96,2937.0,14.0,18.0
2020-06-22 14:00:00+00:00,97,2945.0,8.0,18.285714285714285
2020-06-23 14:00:00+00:00,98,2963.0,18.0,16.0
2020-06-24 14:00:00+00:00,99,2978.0,15.0,16.0
2020-06-25 14:00:00+00:00,100,3001.0,23.0,16.428571428571427
2020-06-26 14:00:00+00:00,101,3015.0,14.0,16.285714285714285
2020-06-27 14:00:00+00:00,102,3030.0,15.0,15.285714285714286
2020-06-28 14:00:00+00:00,103,3042.0,12.0,15.0
2020-06-29 14:00:00+00:00,104,3048.0,6.0,14.714285714285714
2020-06-30 14:00:00+00:00,105,3062.0,14.0,14.142857142857142
2020-07-01 14:00:00+00:00,106,3077.0,15.0,14.142857142857142
2020-07-02 14:00:00+00:00,107,3086.0,9.0,12.142857142857142
2020-07-03 14:00:00+00:00,108,3099.0,13.0,12.0
2020-07-04 14:00:00+00:00,109,3111.0,12.0,11.571428571428571
2020-07-05 14:00:00+00:00,110,3118.0,7.0,10.857142857142858
2020-07-06 14:00:00+00:00,111,3121.0,3.0,10.428571428571429
2020-07-07 14:00:00+00:00,112,3140.0,19.0,11.142857142857142
2020-07-08 14:00:00+00:00,113,3149.0,9.0,10.285714285714286
2020-07-09 14:00:00+00:00,114,3160.0,11.0,10.571428571428571
2020-07-10 14:00:00+00:00,115,3172.0,12.0,10.428571428571429
2020-07-11 14:00:00+00:00,116,3179.0,7.0,9.714285714285714
2020-07-12 14:00:00+00:00,117,3188.0,9.0,10.0
2020-07-13 14:00:00+00:00,118,3194.0,6.0,10.428571428571429
2020-07-14 14:00:00+00:00,119,3202.0,8.0,8.857142857142858
2020-07-15 14:00:00+00:00,120,3209.0,7.0,8.571428571428571
2020-07-16 14:00:00+00:00,121,3215.0,6.0,7.857142857142857
2020-07-17 14:00:00+00:00,122,3227.0,12.0,7.857142857142857
2020-07-18 14:00:00+00:00,123,3238.0,11.0,8.428571428571429
2020-07-19 14:00:00+00:00,124,3247.0,9.0,8.428571428571429
2020-07-20 14:00:00+00:00,125,3252.0,5.0,8.285714285714286
2020-07-21 14:00:00+00:00,126,3272.0,20.0,10.0
2020-07-22 14:00:00+00:00,127,3276.0,4.0,9.571428571428571
2020-07-23 14:00:00+00:00,128,3281.0,5.0,9.428571428571429
2020-07-24 14:00:00+00:00,129,3293.0,12.0,9.428571428571429
2020-07-25 14:00:00+00:00,130,3304.0,11.0,9.428571428571429
2020-07-26 14:00:00+00:00,131,3309.0,5.0,8.857142857142858
2020-07-27 14:00:00+00:00,132,3315.0,6.0,9.0
2020-07-28 14:00:00+00:00,133,3327.0,12.0,7.857142857142857
2020-07-29 14:00:00+00:00,134,3347.0,20.0,10.142857142857142
2020-07-30 14:00:00+00:00,135,3357.0,10.0,10.857142857142858
2020-07-31 14:00:00+00:00,136,3362.0,5.0,9.857142857142858
2020-08-01 14:00:00+00:00,137,3374.0,12.0,10.0
2020-08-02 14:00:00+00:00,138,3381.0,7.0,10.285714285714286
2020-08-03 14:00:00+00:00,139,3389.0,8.0,10.571428571428571
2020-08-04 14:00:00+00:00,140,3396.0,7.0,9.857142857142858
2020-08-05 14:00:00+00:00,141,3402.0,6.0,7.857142857142857
2020-08-06 14:00:00+00:00,142,3415.0,13.0,8.285714285714286
2020-08-07 14:00:00+00:00,143,3429.0,14.0,9.571428571428571
2020-08-08 14:00:00+00:00,144,3440.0,11.0,9.428571428571429
2020-08-09 14:00:00+00:00,145,3448.0,8.0,9.571428571428571
2020-08-10 14:00:00+00:00,146,3454.0,6.0,9.285714285714286
2020-08-11 14:00:00+00:00,147,3467.0,13.0,10.142857142857142
2020-08-12 14:00:00+00:00,148,3474.0,7.0,10.285714285714286
2020-08-13 14:00:00+00:00,149,3483.0,9.0,9.714285714285714
2020-08-14 14:00:00+00:00,150,3495.0,12.0,9.428571428571429
2020-08-15 14:00:00+00:00,151,3499.0,4.0,8.428571428571429
2020-08-16 14:00:00+00:00,152,3502.0,3.0,7.714285714285714
2020-08-17 14:00:00+00:00,153,3504.0,2.0,7.142857142857143
2020-08-18 14:00:00+00:00,154,3511.0,7.0,6.285714285714286
2020-08-19 14:00:00+00:00,155,3522.0,11.0,6.857142857142857
2020-08-20 14:00:00+00:00,156,3531.0,9.0,6.857142857142857
2020-08-21 14:00:00+00:00,157,3536.0,5.0,5.857142857142857
2020-08-22 14:00:00+00:00,158,3546.0,10.0,6.714285714285714
2020-08-23 14:00:00+00:00,159,3552.0,6.0,7.142857142857143
2020-08-24 14:00:00+00:00,160,3554.0,2.0,7.142857142857143
2020-08-25 14:00:00+00:00,161,3564.0,10.0,7.571428571428571
2020-08-26 14:00:00+00:00,162,3574.0,10.0,7.428571428571429
2020-08-27 14:00:00+00:00,163,3580.0,6.0,7.0
2020-08-28 14:00:00+00:00,164,3593.0,13.0,8.142857142857142
2020-08-29 14:00:00+00:00,165,3603.0,10.0,8.142857142857142
2020-08-30 14:00:00+00:00,166,3609.0,6.0,8.142857142857142
2020-08-31 14:00:00+00:00,167,3612.0,3.0,8.285714285714286
2020-09-01 14:00:00+00:00,168,3617.0,5.0,7.571428571428571
2020-09-02 14:00:00+00:00,169,3623.0,6.0,7.0
2020-09-03 14:00:00+00:00,170,3634.0,11.0,7.714285714285714
2020-09-04 14:00:00+00:00,171,3645.0,11.0,7.428571428571429
2020-09-05 14:00:00+00:00,172,3652.0,7.0,7.0
2020-09-06 14:00:00+00:00,173,3655.0,3.0,6.571428571428571
2020-09-07 14:00:00+00:00,174,3660.0,5.0,6.857142857142857
2020-09-08 14:00:00+00:00,175,3663.0,3.0,6.571428571428571
2020-09-09 14:00:00+00:00,176,3672.0,9.0,7.0
2020-09-10 14:00:00+00:00,177,3679.0,7.0,6.428571428571429
2020-09-11 14:00:00+00:00,178,3685.0,6.0,5.714285714285714
2020-09-12 14:00:00+00:00,179,3693.0,8.0,5.857142857142857
2020-09-13 14:00:00+00:00,180,3695.0,2.0,5.714285714285714
2020-09-14 14:00:00+00:00,181,3696.0,1.0,5.142857142857143
2020-09-15 14:00:00+00:00,182,3706.0,10.0,6.142857142857143
2020-09-16 14:00:00+00:00,183,3712.0,6.0,5.714285714285714
2020-09-17 14:00:00+00:00,184,3717.0,5.0,5.428571428571429
2020-09-18 14:00:00+00:00,185,3724.0,7.0,5.571428571428571
2020-09-19 14:00:00+00:00,186,3732.0,8.0,5.571428571428571
2020-09-20 14:00:00+00:00,187,3735.0,3.0,5.714285714285714
2020-09-21 14:00:00+00:00,188,3739.0,4.0,6.142857142857143
2020-09-22 14:00:00+00:00,189,3748.0,9.0,6.0
2020-09-23 14:00:00+00:00,190,3756.0,8.0,6.285714285714286
2020-09-24 14:00:00+00:00,191,3765.0,9.0,6.857142857142857
2020-09-25 14:00:00+00:00,192,3772.0,7.0,6.857142857142857
2020-09-26 14:00:00+00:00,193,3780.0,8.0,6.857142857142857
2020-09-27 14:00:00+00:00,194,3790.0,10.0,7.857142857142857
2020-09-28 14:00:00+00:00,195,3793.0,3.0,7.714285714285714
2020-09-29 14:00:00+00:00,196,3802.0,9.0,7.714285714285714
2020-09-30 14:00:00+00:00,197,3805.0,3.0,7.0
2020-10-01 14:00:00+00:00,198,3805.0,0.0,5.714285714285714
2020-10-02 14:00:00+00:00,199,3806.0,1.0,4.857142857142857
2020-10-03 14:00:00+00:00,200,3813.0,7.0,4.714285714285714
2020-10-04 14:00:00+00:00,201,3814.0,1.0,3.4285714285714284
2020-10-05 14:00:00+00:00,202,3817.0,3.0,3.4285714285714284
2020-10-06 14:00:00+00:00,203,3823.0,6.0,3.0
2020-10-07 14:00:00+00:00,204,3829.0,6.0,3.4285714285714284
2020-10-08 14:00:00+00:00,205,3835.0,6.0,4.285714285714286
2020-10-09 14:00:00+00:00,206,3845.0,10.0,5.571428571428571
2020-10-10 14:00:00+00:00,207,3850.0,5.0,5.285714285714286
2020-10-11 14:00:00+00:00,208,3854.0,4.0,5.714285714285714
2020-10-12 14:00:00+00:00,209,3859.0,5.0,6.0
2020-10-13 14:00:00+00:00,210,3868.0,9.0,6.428571428571429
2020-10-14 14:00:00+00:00,211,3877.0,9.0,6.857142857142857
2020-10-15 14:00:00+00:00,212,3883.0,6.0,6.857142857142857
2020-10-16 14:00:00+00:00,213,3887.0,4.0,6.0
2020-10-17 14:00:00+00:00,214,3891.0,4.0,5.857142857142857
2020-10-18 14:00:00+00:00,215,3891.0,0.0,5.285714285714286
2020-10-19 14:00:00+00:00,216,3895.0,4.0,5.142857142857143
2020-10-20 14:00:00+00:00,217,3904.0,9.0,5.142857142857143
2020-10-21 14:00:00+00:00,218,3912.0,8.0,5.0
2020-10-22 14:00:00+00:00,219,3924.0,12.0,5.857142857142857
2020-10-23 14:00:00+00:00,220,3932.0,8.0,6.428571428571429
2020-10-24 14:00:00+00:00,221,3945.0,13.0,7.714285714285714
2020-10-25 14:00:00+00:00,222,3950.0,5.0,8.428571428571429
2020-10-26 14:00:00+00:00,223,3953.0,3.0,8.285714285714286
2020-10-27 14:00:00+00:00,224,3962.0,9.0,8.285714285714286
2020-10-28 14:00:00+00:00,225,3969.0,7.0,8.142857142857142
2020-10-29 14:00:00+00:00,226,3980.0,11.0,8.0
2020-10-30 14:00:00+00:00,227,3990.0,10.0,8.285714285714286
2020-10-31 14:00:00+00:00,228,4000.0,10.0,7.857142857142857
2020-11-01 15:00:00+00:00,229,4004.0,4.0,7.714285714285714
2020-11-02 15:00:00+00:00,230,4007.0,3.0,7.714285714285714
2020-11-03 15:00:00+00:00,231,4015.0,8.0,7.571428571428571
2020-11-04 15:00:00+00:00,232,4025.0,10.0,8.0
2020-11-05 15:00:00+00:00,233,4035.0,10.0,7.857142857142857
2020-11-06 15:00:00+00:00,234,4046.0,11.0,8.0
2020-11-07 15:00:00+00:00,235,4052.0,6.0,7.428571428571429
2020-11-08 15:00:00+00:00,236,4063.0,11.0,8.428571428571429
2020-11-09 15:00:00+00:00,237,4072.0,9.0,9.285714285714286
2020-11-10 15:00:00+00:00,238,4084.0,12.0,9.857142857142858
2020-11-11 15:00:00+00:00,239,4100.0,16.0,10.714285714285714
2020-11-12 15:00:00+00:00,240,4112.0,12.0,11.0
2020-11-13 15:00:00+00:00,241,4124.0,12.0,11.142857142857142
2020-11-14 15:00:00+00:00,242,4144.0,20.0,13.142857142857142
2020-11-15 15:00:00+00:00,243,4153.0,9.0,12.857142857142858
2020-11-16 15:00:00+00:00,244,4160.0,7.0,12.571428571428571
2020-11-17 15:00:00+00:00,245,4186.0,26.0,14.571428571428571
2020-11-18 15:00:00+00:00,246,4201.0,15.0,14.428571428571429
2020-11-19 15:00:00+00:00,247,4220.0,19.0,15.428571428571429
2020-11-20 15:00:00+00:00,248,4245.0,25.0,17.285714285714285
2020-11-21 15:00:00+00:00,249,4261.0,16.0,16.714285714285715
2020-11-22 15:00:00+00:00,250,4279.0,18.0,18.0
2020-11-23 15:00:00+00:00,251,4293.0,14.0,19.0
2020-11-24 15:00:00+00:00,252,4325.0,32.0,19.857142857142858
2020-11-25 15:00:00+00:00,253,4363.0,38.0,23.142857142857142
2020-11-26 15:00:00+00:00,254,4392.0,29.0,24.571428571428573
2020-11-27 15:00:00+00:00,255,4414.0,22.0,24.142857142857142
2020-11-28 15:00:00+00:00,256,4447.0,33.0,26.571428571428573
2020-11-29 15:00:00+00:00,257,4470.0,23.0,27.285714285714285
2020-11-30 15:00:00+00:00,258,4486.0,16.0,27.571428571428573
2020-12-01 15:00:00+00:00,259,4516.0,30.0,27.285714285714285
2020-12-02 15:00:00+00:00,260,4558.0,42.0,27.857142857142858
2020-12-03 15:00:00+00:00,261,4606.0,48.0,30.571428571428573
2020-12-04 15:00:00+00:00,262,4630.0,24.0,30.857142857142858
2020-12-05 15:00:00+00:00,263,4659.0,29.0,30.285714285714285
2020-12-06 15:00:00+00:00,264,4685.0,26.0,30.714285714285715
2020-12-07 15:00:00+00:00,265,4705.0,20.0,31.285714285714285
2020-12-08 15:00:00+00:00,266,4755.0,50.0,34.142857142857146
2020-12-09 15:00:00+00:00,267,4801.0,46.0,34.714285714285715
2020-12-10 15:00:00+00:00,268,4850.0,49.0,34.857142857142854
2020-12-11 15:00:00+00:00,269,4901.0,51.0,38.714285714285715
2020-12-12 15:00:00+00:00,270,4937.0,36.0,39.714285714285715
2020-12-13 15:00:00+00:00,271,4954.0,17.0,38.42857142857143
2020-12-14 15:00:00+00:00,272,4978.0,24.0,39.0
2020-12-15 15:00:00+00:00,273,5039.0,61.0,40.57142857142857
2020-12-16 15:00:00+00:00,274,5103.0,64.0,43.142857142857146
2020-12-17 15:00:00+00:00,275,5152.0,49.0,43.142857142857146
2020-12-18 15:00:00+00:00,276,5188.0,36.0,41.0
2020-12-19 15:00:00+00:00,277,5242.0,54.0,43.57142857142857
2020-12-20 15:00:00+00:00,278,5279.0,37.0,46.42857142857143
2020-12-21 15:00:00+00:00,279,5302.0,23.0,46.285714285714285
2020-12-22 15:00:00+00:00,280,5353.0,51.0,44.857142857142854
2020-12-23 15:00:00+00:00,281,5402.0,49.0,42.714285714285715
2020-12-24 15:00:00+00:00,282,5462.0,60.0,44.285714285714285
2020-12-25 15:00:00+00:00,283,5493.0,31.0,43.57142857142857
2020-12-26 15:00:00+00:00,284,5514.0,21.0,38.857142857142854
2020-12-27 15:00:00+00:00,285,5545.0,31.0,38.0
2020-12-28 15:00:00+00:00,286,5573.0,28.0,38.714285714285715
2020-12-29 15:00:00+00:00,287,5636.0,63.0,40.42857142857143
2020-12-30 15:00:00+00:00,288,5681.0,45.0,39.857142857142854
2020-12-31 15:00:00+00:00,289,5727.0,46.0,37.857142857142854
2021-01-01 15:00:00+00:00,290,5774.0,47.0,40.142857142857146
2021-01-02 15:00:00+00:00,291,5799.0,25.0,40.714285714285715
2021-01-03 15:00:00+00:00,292,5826.0,27.0,40.142857142857146
2021-01-04 15:00:00+00:00,293,5859.0,33.0,40.857142857142854
2021-01-05 15:00:00+00:00,294,5913.0,54.0,39.57142857142857
2021-01-06 15:00:00+00:00,295,5960.0,47.0,39.857142857142854
2021-01-07 15:00:00+00:00,296,6004.0,44.0,39.57142857142857
2021-01-08 15:00:00+00:00,297,6047.0,43.0,39.0
2021-01-09 15:00:00+00:00,298,6075.0,28.0,39.42857142857143
2021-01-10 15:00:00+00:00,299,6100.0,25.0,39.142857142857146
2021-01-11 15:00:00+00:00,300,6129.0,29.0,38.57142857142857
2021-01-12 15:00:00+00:00,301,6196.0,67.0,40.42857142857143
2021-01-13 15:00:00+00:00,302,6233.0,37.0,39.0
2021-01-14 15:00:00+00:00,303,6277.0,44.0,39.0
2021-01-15 15:00:00+00:00,304,6322.0,45.0,39.285714285714285
2021-01-16 15:00:00+00:00,305,6369.0,47.0,42.0
2021-01-17 15:00:00+00:00,306,6394.0,25.0,42.0
2021-01-18 15:00:00+00:00,307,6423.0,29.0,42.0
2021-01-19 15:00:00+00:00,308,6476.0,53.0,40.0
2021-01-20 15:00:00+00:00,309,6514.0,38.0,40.142857142857146
2021-01-21 15:00:00+00:00,310,6560.0,46.0,40.42857142857143
2021-01-22 15:00:00+00:00,311,6617.0,57.0,42.142857142857146
2021-01-23 15:00:00+00:00,312,6662.0,45.0,41.857142857142854
2021-01-24 15:00:00+00:00,313,6690.0,28.0,42.285714285714285
2021-01-25 15:00:00+00:00,314,6726.0,36.0,43.285714285714285
2021-01-26 15:00:00+00:00,315,6788.0,62.0,44.57142857142857
2021-01-27 15:00:00+00:00,316,6821.0,33.0,43.857142857142854
2021-01-28 15:00:00+00:00,317,6861.0,40.0,43.0
2021-01-29 15:00:00+00:00,318,6900.0,39.0,40.42857142857143
2021-01-30 15:00:00+00:00,319,6931.0,31.0,38.42857142857143
2021-01-31 15:00:00+00:00,320,6951.0,20.0,37.285714285714285
2021-02-01 15:00:00+00:00,321,6978.0,27.0,36.0
2021-02-02 15:00:00+00:00,322,7012.0,34.0,32.0
2021-02-03 15:00:00+00:00,323,7043.0,31.0,31.714285714285715
2021-02-04 15:00:00+00:00,324,7074.0,31.0,30.428571428571427
2021-02-05 15:00:00+00:00,325,7109.0,35.0,29.857142857142858
2021-02-06 15:00:00+00:00,326,7150.0,41.0,31.285714285714285
2021-02-07 15:00:00+00:00,327,7170.0,20.0,31.285714285714285
2021-02-08 15:00:00+00:00,328,7193.0,23.0,30.714285714285715
2021-02-09 15:00:00+00:00,329,7234.0,41.0,31.714285714285715
2021-02-10 15:00:00+00:00,330,7267.0,33.0,32.0
2021-02-11 15:00:00+00:00,331,7288.0,21.0,30.571428571428573
2021-02-12 15:00:00+00:00,332,7324.0,36.0,30.714285714285715
2021-02-13 15:00:00+00:00,333,7356.0,32.0,29.428571428571427
2021-02-14 15:00:00+00:00,334,7374.0,18.0,29.142857142857142
2021-02-15 15:00:00+00:00,335,7400.0,26.0,29.571428571428573
2021-02-16 15:00:00+00:00,336,7430.0,30.0,28.0
2021-02-17 15:00:00+00:00,337,7449.0,19.0,26.0
2021-02-18 15:00:00+00:00,338,7479.0,30.0,27.285714285714285
2021-02-19 15:00:00+00:00,339,7495.0,16.0,24.428571428571427
2021-02-20 15:00:00+00:00,340,7515.0,20.0,22.714285714285715
2021-02-21 15:00:00+00:00,341,7533.0,18.0,22.714285714285715
2021-02-22 15:00:00+00:00,342,7550.0,17.0,21.428571428571427
2021-02-23 15:00:00+00:00,343,7580.0,30.0,21.428571428571427
2021-02-24 15:00:00+00:00,344,7607.0,27.0,22.571428571428573
2021-02-25 15:00:00+00:00,345,7623.0,16.0,20.571428571428573
2021-02-26 15:00:00+00:00,346,7656.0,33.0,23.0
2021-02-27 15:00:00+00:00,347,7674.0,18.0,22.714285714285715
2021-02-28 15:00:00+00:00,348,7687.0,13.0,22.0
2021-03-01 15:00:00+00:00,349,7697.0,10.0,21.0
2021-03-02 15:00:00+00:00,350,7723.0,26.0,20.428571428571427
2021-03-03 15:00:00+00:00,351,7737.0,14.0,18.571428571428573
2021-03-04 15:00:00+00:00,352,7740.0,3.0,16.714285714285715
2021-03-05 15:00:00+00:00,353,7748.0,8.0,13.142857142857142
2021-03-06 15:00:00+00:00,354,7759.0,11.0,12.142857142857142
2021-03-07 15:00:00+00:00,355,7773.0,14.0,12.285714285714286
2021-03-08 15:00:00+00:00,356,7781.0,8.0,12.0
2021-03-09 15:00:00+00:00,357,7806.0,25.0,11.857142857142858
2021-03-10 15:00:00+00:00,358,7820.0,14.0,11.857142857142858
2021-03-11 15:00:00+00:00,359,7832.0,12.0,13.142857142857142
2021-03-12 15:00:00+00:00,360,7848.0,16.0,14.285714285714286
2021-03-13 15:00:00+00:00,361,7856.0,8.0,13.857142857142858
2021-03-14 14:00:00+00:00,362,7866.0,10.0,13.285714285714286
2021-03-15 14:00:00+00:00,363,7873.0,7.0,13.142857142857142
2021-03-16 14:00:00+00:00,364,7896.0,23.0,12.857142857142858
2021-03-17 14:00:00+00:00,365,7915.0,19.0,13.571428571428571
2021-03-18 14:00:00+00:00,366,7929.0,14.0,13.857142857142858
2021-03-19 14:00:00+00:00,367,7947.0,18.0,14.142857142857142
2021-03-20 14:00:00+00:00,368,7973.0,26.0,16.714285714285715
2021-03-21 14:00:00+00:00,369,7985.0,12.0,17.0
2021-03-22 14:00:00+00:00,370,7999.0,14.0,18.0
2021-03-23 14:00:00+00:00,371,8010.0,11.0,16.285714285714285
2021-03-24 14:00:00+00:00,372,8029.0,19.0,16.285714285714285
2021-03-25 14:00:00+00:00,373,8032.0,3.0,14.714285714285714
2021-03-26 14:00:00+00:00,374,8047.0,15.0,14.285714285714286
2021-03-27 14:00:00+00:00,375,8061.0,14.0,12.571428571428571
2021-03-28 14:00:00+00:00,376,8066.0,5.0,11.571428571428571
2021-03-29 14:00:00+00:00,377,8075.0,9.0,10.857142857142858
2021-03-30 14:00:00+00:00,378,8088.0,13.0,11.142857142857142
2021-03-31 14:00:00+00:00,379,8101.0,13.0,10.285714285714286
2021-04-01 14:00:00+00:00,380,8118.0,17.0,12.285714285714286
2021-04-02 14:00:00+00:00,381,8134.0,16.0,12.428571428571429
2021-04-03 14:00:00+00:00,382,8157.0,23.0,13.714285714285714
2021-04-04 14:00:00+00:00,383,8165.0,8.0,14.142857142857142
2021-04-05 14:00:00+00:00,384,8177.0,12.0,14.571428571428571
2021-04-06 14:00:00+00:00,385,8192.0,15.0,14.857142857142858
